gameId,region,summonerName,tier,rank,wins,losses,win,lane,role,championId,spell1Id,spell2Id,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,totalDamageDealt,totalDamageDealtToChampions,totalHeal,totalUnitsHealed,damageDealtToObjectives,timeCCingOthers,totalDamageTaken,totalMinionsKilled,goldEarned,goldSpent,visionScore,team-firstBlood,team-firstTower,team-firstInhibitor,team-firstBaron,team-firstDragon,team-firstRiftHerald,team-towerKills,team-inhibitorKills,team-baronKills,team-dragonKills,team-vilemawKills,team-riftHeraldKills1048381008,la2,Dryxon,IRON,I,11,11,True,NONE,DUO,86,4,12,24,3,3,13,3,4,294,5,1,0,0,87749,23327,4327,1,5104,31,13186,108,13739,7500,0,True,True,True,False,False,True,8,1,0,0,0,11048381008,la2,Dryxon,IRON,I,11,11,True,NONE,DUO,86,4,12,24,3,3,13,3,4,294,5,1,0,0,87749,23327,4327,1,5104,31,13186,108,13739,7500,0,True,True,True,False,False,True,8,1,0,0,0,11048381008,la2,Dryxon,IRON,I,11,11,True,NONE,DUO,86,4,12,24,3,3,13,3,4,294,5,1,0,0,87749,23327,4327,1,5104,31,13186,108,13739,7500,0,True,True,True,False,False,True,8,1,0,0,0,11048381008,la2,Dryxon,IRON,I,11,11,True,NONE,DUO,86,4,12,24,3,3,13,3,4,294,5,1,0,0,87749,23327,4327,1,5104,31,13186,108,13739,7500,0,True,True,True,False,False,True,8,1,0,0,0,11048381008,la2,Dryxon,IRON,I,11,11,True,NONE,DUO,86,4,12,24,3,3,13,3,4,294,5,1,0,0,87749,23327,4327,1,5104,31,13186,108,13739,7500,0,True,True,True,False,False,True,8,1,0,0,0,1
1048399331,la2,EDDIDEE,IRON,II,65,83,True,JUNGLE,NONE,32,4,11,3,5,10,0,1,0,718,0,0,0,0,127608,11102,7577,1,15830,29,24910,31,10505,10100,18,False,False,True,True,False,False,9,2,2,2,0,1
1048347195,la2,Zondans,IRON,II,33,61,False,JUNGLE,NONE,154,11,4,4,6,24,3,2,1,913,1,0,0,0,180165,28212,49846,1,27008,73,61352,82,14007,12900,14,True,True,False,True,True,True,5,0,1,2,0,2
1048396530,la2,Jared C,IRON,II,39,42,False,BOTTOM,SOLO,63,4,3,9,12,20,4,2,2,610,2,0,0,0,171822,40725,6972,1,2317,9,34006,125,16209,15525,66,True,True,False,False,True,True,8,3,0,3,0,2
978096022,la2,ANG FacuGriffin,IRON,II,6,6,True,JUNGLE,NONE,245,4,11,2,5,11,2,1,1,658,0,0,0,0,93441,7389,13454,1,7709,16,28384,19,7602,7450,27,True,False,False,False,False,False,2,0,0,1,0,0
1045484939,la2,Javosa,IRON,II,24,41,False,NONE,DUO_SUPPORT,99,7,14,0,5,3,0,0,0,325,0,0,0,0,24419,8480,615,2,364,35,6879,22,4853,4550,22,False,False,False,False,False,False,0,0,0,1,0,0
1013574373,la2,Nocazo,IRON,II,39,48,False,NONE,DUO,17,14,4,0,8,0,0,0,0,231,0,0,0,0,48984,6495,171,1,173,15,12226,88,4519,3560,8,False,False,False,False,False,False,0,0,0,0,0,0
1044843124,la2,TuteVlogs,IRON,II,8,19,True,BOTTOM,DUO_SUPPORT,555,4,14,3,2,2,3,2,1,866,1,0,0,0,18017,2900,2077,1,2292,12,8223,20,7462,6350,14,True,True,False,False,True,False,6,0,0,2,0,0
1047428127,la2,legocitynana,IRON,II,6,7,True,NONE,DUO_SUPPORT,67,4,14,7,1,11,4,2,2,587,1,0,0,0,69760,10571,4562,1,19710,4,9766,52,8245,6400,7,True,True,True,False,False,True,9,2,0,0,0,1
1015660089,la2,R42d4L3s,IRON,II,7,22,True,NONE,DUO_SUPPORT,39,14,4,3,0,1,3,1,1,0,0,0,0,0,37037,3839,2225,1,442,5,5996,70,4268,2675,8,True,False,False,False,False,False,0,0,0,0,0,0
1048316154,la2,snowsitoPOL2,IRON,II,11,9,False,BOTTOM,DUO_SUPPORT,432,4,14,2,9,11,0,1,0,398,0,0,0,0,29205,5282,2394,5,839,17,18051,27,7939,5550,33,True,False,False,False,False,False,3,0,0,1,0,0
